date,strategy,asset,weight
2019-06-28,Main,GLD,0.03788687324594833
2019-06-28,Main,DBC,0.025664419259197685
2019-07-31,EW,SPY,0.1
2019-07-31,EW,VEA,0.1
2019-07-31,EW,VWO,0.1
2019-07-31,EW,IEF,0.1
2019-07-31,EW,SHY,0.1
2019-07-31,EW,TIP,0.1
2019-07-31,EW,LQD,0.1
2019-07-31,EW,VNQ,0.1
2019-07-31,EW,GLD,0.1
2019-07-31,EW,DBC,0.1
2019-07-31,GMV,SPY,0.014603530646532142
2019-07-31,GMV,VEA,5.581045452056065e-19
2019-07-31,GMV,VWO,0.05665791869508849
2019-07-31,GMV,IEF,0.01976705249563383
2019-07-31,GMV,SHY,0.7395405436561502
2019-07-31,GMV,TIP,0.028162025132490213
2019-07-31,GMV,LQD,0.12302711530091807
2019-07-31,GMV,VNQ,0.01824181407318705
2019-07-31,GMV,GLD,0.0
2019-07-31,GMV,DBC,6.3970992584127675e-18
2019-07-31,CtR-only,SPY,0.048758849030272715
2019-07-31,CtR-only,VEA,0.05578969388900043
2019-07-31,CtR-only,VWO,0.1602516311181214
2019-07-31,CtR-only,IEF,0.1026327683797667
2019-07-31,CtR-only,SHY,0.34390334444941784
2019-07-31,CtR-only,TIP,0.039044115553562
2019-07-31,CtR-only,LQD,0.1399607038343411
2019-07-31,CtR-only,VNQ,0.040590381277203325
2019-07-31,CtR-only,GLD,0.039229604758874326
2019-07-31,CtR-only,DBC,0.029838907709440032
