date,strategy,D_R,D_B,band_active,band_violation
2017-12-29,GMV,0.25786682388900417,0.19225927814687416,0,0.0
2017-12-29,CtR-only,4.659191845342353e-07,0.03399151572380227,0,0.0
2017-12-29,MDP,0.05470085936393147,0.0013987925939979128,0,0.0
2017-12-29,CtB-only,0.05054414124975978,0.0009355250133260091,0,0.0
2017-12-29,Main,0.0010256531659965085,0.022311664424726724,1,0.002311664424726724
2018-01-31,EW,0.019579074693104947,0.10569220963034068,0,0.0
2018-01-31,GMV,0.25777177548746005,0.19804935088101094,0,0.0
2018-01-31,CtR-only,5.890167384047635e-07,0.027815668530813364,0,0.0
2018-01-31,MDP,0.04616741088919574,0.0006700673768033805,0,0.0
2018-01-31,CtB-only,0.044872983687861454,0.00047394374314698064,0,0.0
2018-01-31,Main,0.0003446814749257694,0.021238616111554438,1,0.0012386161115544372
2018-02-28,EW,0.024004280140785074,0.2290875293436126,0,0.0
2018-02-28,GMV,0.21015585936942582,0.19121228555580952,0,0.0
2018-02-28,CtR-only,4.819574182874447e-07,0.028796290790799803,0,0.0
2018-02-28,MDP,0.04756037652413349,0.0010750116998002243,0,0.0
2018-02-28,CtB-only,0.04396061634590634,0.0006870039383628424,0,0.0
2018-02-28,Main,0.0003992146063922833,0.021298270257843796,1,0.0012982702578437956
2018-03-29,EW,0.029275692861158206,0.31435492409253785,0,0.0
2018-03-29,GMV,0.1968225834718876,0.20099221047649798,0,0.0
2018-03-29,CtR-only,1.9738495358140713e-07,0.02710685771239229,0,0.0
2018-03-29,MDP,0.04196349205039607,0.0011353178063703037,0,0.0
2018-03-29,CtB-only,0.03880700510893931,0.0007399003438941507,0,0.0
2018-03-29,Main,0.00023817338272073447,0.020900789916225227,1,0.0009007899162252267
2018-04-30,EW,0.03052282316736879,0.3432127188909092,0,0.0
2018-04-30,GMV,0.20872492031956086,0.21243986795182287,0,0.0
2018-04-30,CtR-only,1.0136328831702876e-06,0.03021125071354378,0,0.0
2018-04-30,MDP,0.04139405178711651,0.0017761773794194406,0,0.0
